imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt5097410,0.0,0.0,G,en,2020-11-20,12.785,6.7,237
tt5097504,0.0,0.0,,cn,2015-10-29,2.935,4.8,26
tt5097706,0.0,0.0,,en,2013-04-23,0.6,1.0,1
tt5098128,0.0,0.0,,te,2016-01-13,2.742,7.1,22
tt5098712,0.0,0.0,,en,2016-06-10,3.645,6.4,5
tt5099076,0.0,0.0,,en,2019-11-01,0.771,7.5,2
tt5099264,0.0,0.0,,fr,2016-02-20,0.657,4.5,2
tt5099660,0.0,0.0,,ja,2016-09-10,1.691,5.5,8
tt5100256,400000.0,0.0,NR,en,2016-03-01,0.6,0.0,0
tt5100542,0.0,0.0,,sv,2015-10-16,0.6,6.0,1
tt5101428,0.0,0.0,,fi,2017-03-31,0.629,6.0,1
tt5101878,0.0,0.0,,en,2017-01-07,4.189,5.1,13
tt5101956,0.0,0.0,,ja,2016-11-11,0.996,7.7,9
tt5102278,0.0,0.0,,pt,2015-04-24,0.6,5.0,2
tt5103006,0.0,0.0,,en,2015-06-04,0.6,0.0,0
tt5103280,0.0,0.0,,pt,2015-10-28,0.686,4.3,3
tt5103864,0.0,0.0,,en,2016-01-22,1.832,6.3,4
tt5103870,0.0,0.0,,es,2017-02-24,0.849,0.0,0
tt5103880,0.0,0.0,,es,2015-10-10,0.6,0.0,0
tt5103904,0.0,0.0,,en,2016-07-01,0.6,0.0,0
tt5103934,0.0,0.0,,en,2015-10-09,0.6,0.0,0
tt5103970,0.0,0.0,,ms,2016-04-14,1.4,9.0,2
tt5103984,0.0,0.0,,es,2017-03-13,1.056,5.7,6
tt5104002,0.0,0.0,,tl,2015-10-24,0.6,0.0,0
tt5104080,0.0,0.0,,id,2015-07-15,0.614,8.0,3
tt5104286,0.0,0.0,,da,2015-11-18,0.6,6.0,3
tt5104330,0.0,0.0,,fi,2018-04-13,1.062,4.9,7
tt5104332,0.0,0.0,,ja,2016-06-18,1.003,7.5,4
tt5104604,62770200.0,64241500.0,,en,2018-03-23,16.482,7.9,3877
tt5104678,0.0,0.0,,en,2015-01-01,2.327,0.0,0
tt5104798,0.0,0.0,,en,2015-06-25,0.6,0.0,0
tt5104902,0.0,0.0,,en,2016-05-07,1.737,0.0,0
tt5104924,0.0,0.0,,en,2016-03-12,1.807,0.0,0
tt5104954,0.0,0.0,,en,2016-04-23,1.451,0.0,0
tt5104968,0.0,0.0,,en,2017-04-29,1.638,6.5,2
tt5105194,0.0,0.0,,en,2015-01-01,0.6,0.0,0
tt5105628,0.0,0.0,,ko,2016-04-14,0.883,9.0,1
tt5105656,0.0,0.0,,en,2016-12-10,0.882,5.0,1
tt5105666,0.0,0.0,,es,2016-08-20,3.522,4.9,13
tt5105668,0.0,0.0,,en,2016-10-22,0.628,6.0,1
tt5105734,0.0,0.0,,en,2019-11-08,4.913,7.3,19
tt5105736,0.0,0.0,,en,2016-03-15,3.088,7.2,16
tt5105774,0.0,0.0,,en,2016-04-16,0.6,8.0,2
tt5105784,0.0,0.0,NR,en,2015-11-06,0.6,0.0,0
tt5105810,0.0,0.0,,pt,2015-11-01,0.6,7.0,2
tt5105980,150000.0,0.0,,fi,2019-11-07,1.831,6.0,1
tt5106120,0.0,0.0,,en,2016-04-01,0.847,0.0,0
tt5106182,0.0,0.0,,en,2016-01-01,0.847,0.0,0
tt5106228,0.0,0.0,NR,en,2016-09-22,0.6,0.0,0
tt5106268,0.0,0.0,,en,2016-10-06,0.848,0.0,0
tt5106390,0.0,0.0,,en,2017-02-05,2.978,5.0,9
tt5106396,0.0,0.0,,he,2017-03-23,0.6,0.0,0
tt5106400,0.0,0.0,NR,en,2016-05-14,1.978,6.6,20
tt5106552,0.0,0.0,,en,2015-03-01,0.6,6.5,2
tt5108168,0.0,0.0,,en,2016-12-02,7.705,4.7,23
tt5108192,15.0,0.0,,en,2016-01-04,0.6,0.0,0
tt5108204,0.0,0.0,,en,2020-10-10,2.063,1.0,1
tt5108476,15500000.0,9600000.0,PG-13,hi,2016-12-09,3.352,5.2,46
tt5108524,250000.0,0.0,NR,en,2019-04-04,1.296,4.0,1
tt5108870,75000000.0,161000000.0,PG-13,en,2022-03-30,8853.55,6.3,1006
tt5108928,0.0,0.0,,da,2015-12-02,0.6,10.0,1
tt5109000,0.0,0.0,NR,en,2015-01-04,2.164,6.0,1
tt5109028,0.0,0.0,,en,,0.6,0.0,0
tt5109280,100000000.0,130000000.0,PG,en,2021-03-03,287.222,8.0,5315
tt5109290,0.0,0.0,,en,2017-04-27,1.129,6.0,1
tt5109302,0.0,0.0,,en,2017-08-01,2.36,6.0,9
tt5109326,0.0,0.0,,en,2016-05-15,1.097,0.0,0
tt5109784,30000000.0,44517000.0,R,en,2017-09-13,14.161,7.0,5690
tt5110282,0.0,0.0,,en,2016-10-06,1.357,4.0,7
tt5110344,0.0,0.0,NR,en,2016-09-01,0.848,0.0,0
tt5110386,0.0,0.0,,en,2017-03-14,2.541,3.3,4
tt5110510,0.0,0.0,,ru,2016-12-22,0.6,0.0,0
tt5111490,0.0,0.0,,it,2017-05-04,0.879,8.0,1
tt5111754,0.0,0.0,,fa,2017-11-10,1.171,6.0,2
tt5111790,0.0,0.0,,cn,2015-11-12,0.756,5.2,3
tt5111844,0.0,0.0,,zh,2015-11-11,0.627,7.0,1
tt5111874,0.0,0.0,,en,2016-05-05,8.394,6.6,232
tt5111886,0.0,0.0,,th,2015-11-26,0.6,6.3,3
tt5111940,0.0,0.0,,hi,2015-08-24,0.6,0.0,0
tt5112052,0.0,0.0,,th,2016-07-21,0.6,5.3,4
tt5112314,0.0,0.0,,zh,2015-11-24,0.6,6.0,2
tt5112348,0.0,0.0,,es,2016-03-11,2.127,5.5,33
tt5112400,0.0,0.0,,zh,2015-10-23,1.634,5.3,8
tt5112424,0.0,0.0,,en,2019-03-01,3.754,5.0,1
tt5112458,0.0,0.0,,en,,0.6,0.0,0
tt5112578,0.0,33109.0,NR,en,2017-09-29,8.553,6.5,499
tt5112592,0.0,0.0,,en,2015-10-22,0.6,0.0,0
tt5112622,0.0,103198000.0,,cn,2016-09-08,6.937,6.1,61
tt5112692,0.0,0.0,PG-13,en,2017-09-16,2.408,4.0,2
tt5113040,80000000.0,155153000.0,PG,en,2019-05-24,65.685,7.0,2468
tt5113044,0.0,0.0,PG,en,2022-05-30,97.385,0.0,0
tt5113086,0.0,0.0,NR,en,2016-01-05,4.66,3.5,58
tt5113250,0.0,0.0,,en,2018-09-14,2.219,5.0,9
tt5113384,0.0,0.0,,en,2019-08-16,0.6,6.0,1
tt5113986,7000.0,0.0,,en,2015-10-13,3.226,5.1,15
tt5114154,0.0,0.0,PG-13,en,2017-06-15,11.147,6.9,102
tt5114512,0.0,0.0,,en,2015-01-01,0.6,0.0,0
tt5114564,0.0,0.0,,zh,2015-12-04,0.6,4.6,6
tt5114840,0.0,0.0,PG-13,en,2020-10-15,8.821,6.4,104
tt5114982,0.0,0.0,,fr,2016-11-16,4.677,5.6,94
tt5114984,0.0,0.0,,fr,2016-06-22,5.788,7.0,176
tt5114988,0.0,0.0,,fr,2016-11-16,1.041,5.3,6
tt5115004,0.0,0.0,,fr,2016-06-15,5.5,5.7,86
tt5115024,8600000.0,0.0,,fr,2016-06-01,6.651,5.7,413
tt5115066,0.0,0.0,,en,2015-09-01,1.346,0.0,0
tt5115546,0.0,0.0,,en,2016-07-21,4.38,4.6,55
tt5115676,0.0,0.0,,de,2016-07-14,1.22,7.3,9
tt5116230,0.0,0.0,,en,2016-11-22,1.329,7.3,4
tt5116248,0.0,0.0,,en,2016-10-20,2.863,4.5,23
tt5116302,0.0,0.0,PG,en,2019-12-20,30.952,8.2,1458
tt5116314,0.0,0.0,,en,2016-09-06,1.4,7.0,1
tt5116386,0.0,0.0,,en,2016-04-28,0.916,5.0,2
tt5116410,0.0,0.0,,en,2016-03-13,6.448,7.7,151
tt5116504,0.0,1231040.0,,en,2017-09-08,2.579,5.9,30
tt5116644,0.0,0.0,,en,2016-03-14,1.15,5.8,5
tt5116896,0.0,0.0,,en,2016-08-01,3.975,5.7,4
tt5116940,0.0,0.0,,en,2015-10-01,1.367,7.5,3
tt5117122,0.0,0.0,,en,2017-06-06,0.885,0.0,0
tt5117204,0.0,0.0,,en,2017-01-27,0.628,10.0,1
tt5117222,0.0,0.0,,en,2016-07-01,4.197,7.1,56
tt5117276,0.0,0.0,,fr,2015-11-01,0.6,0.0,0
tt5117326,0.0,0.0,,en,2019-04-14,2.544,6.2,10
tt5117372,0.0,0.0,,en,2019-08-02,4.387,6.1,32
tt5117428,0.0,0.0,R,en,2019-04-12,9.325,6.8,246
tt5117484,0.0,0.0,,en,2017-01-03,3.895,4.9,14
tt5117670,50000000.0,351266000.0,PG,en,2018-02-07,26.822,6.7,1442
tt5118014,0.0,0.0,,en,2017-04-20,2.488,7.2,6
tt5118020,0.0,0.0,,en,2017-05-10,1.313,6.0,3
tt5118024,0.0,0.0,,en,2017-07-14,2.192,7.0,1
tt5118964,0.0,0.0,,en,2016-11-16,0.688,7.0,3
tt5119048,0.0,0.0,,de,2016-10-06,1.783,7.5,11
tt5119108,0.0,0.0,,en,2016-01-01,0.6,5.0,2
tt5119116,0.0,0.0,NR,en,2017-12-08,12.892,5.9,236
tt5119160,0.0,0.0,G,en,2018-08-20,1.228,9.8,3
tt5119202,75000.0,15000.0,,en,2016-05-20,0.6,0.0,0
tt5119260,0.0,0.0,,en,2016-03-14,2.976,6.9,14
tt5119264,0.0,0.0,,en,2017-01-11,1.813,6.7,11
tt5119268,0.0,0.0,,en,2017-02-10,1.4,6.0,5
tt5119546,0.0,0.0,,zh,2015-12-04,1.973,6.6,8
tt5119598,0.0,3610120.0,,zh,2015-10-23,2.472,6.4,14
tt5119678,10.0,11.0,,en,,0.6,10.0,1
tt5119818,0.0,0.0,,en,2017-12-17,0.6,0.0,0
tt5119914,0.0,0.0,,hy,2017-03-07,0.6,0.0,0
tt5120010,830000.0,0.0,,ro,2017-09-15,1.4,3.7,3
tt5120042,0.0,0.0,,en,2016-03-15,1.4,6.0,2
tt5120072,0.0,0.0,,en,,0.6,0.0,0
tt5120158,0.0,0.0,,en,,0.6,10.0,2
tt5120376,0.0,0.0,,en,2015-11-03,0.6,0.0,0
tt5120400,0.0,0.0,R,en,2016-06-17,3.844,4.3,45
tt5120526,0.0,0.0,,en,2015-10-10,0.631,10.0,1
tt5120614,0.0,0.0,,en,2015-01-18,0.6,0.0,0
tt5120656,0.0,0.0,PG,en,2015-09-10,1.173,7.5,2
tt5120966,0.0,0.0,,es,2015-11-13,0.6,7.0,2
tt5121548,0.0,0.0,PG-13,es,2016-08-14,7.302,5.3,7
tt5121816,6045750.0,3662670.0,,es,2017-02-15,7.6,6.3,1104
tt5122092,0.0,0.0,R,en,2016-08-27,1.923,4.2,5
tt5122290,0.0,0.0,NR,en,2015-10-17,0.6,0.0,0
tt5122312,0.0,0.0,,en,2017-01-11,0.667,5.0,2
tt5122374,19201500.0,17000200.0,,es,2016-05-04,18.08,7.3,328
tt5122626,0.0,23800.0,,en,2021-02-25,101.989,5.4,8
tt5123264,0.0,0.0,,it,2016-06-09,0.845,7.1,8
tt5123344,0.0,0.0,,en,2016-11-01,1.4,0.0,0
tt5123866,0.0,0.0,,en,2016-09-24,1.578,5.0,4
tt5123896,250000.0,0.0,,en,2019-04-05,4.892,6.9,29
tt5123908,0.0,0.0,,en,2015-08-03,0.808,0.0,0
tt5123942,0.0,0.0,,en,2021-01-14,1.127,0.0,0
tt5124082,0.0,0.0,,fr,2016-10-13,3.791,6.4,63
tt5124096,0.0,0.0,,ta,2015-12-18,2.442,6.3,22
tt5124104,0.0,0.0,,en,2015-10-02,0.924,8.0,1
tt5124154,0.0,0.0,,ja,2018-06-02,0.632,2.0,1
tt5124206,11000.0,29700.0,,en,2017-12-07,1.4,0.0,0
tt5124794,0.0,0.0,,es,2020-01-01,0.6,5.0,2
tt5125414,3082000.0,7082000.0,,bn,2017-12-22,0.6,5.7,6
tt5125562,0.0,0.0,,en,2017-09-02,1.135,5.0,1
tt5125864,0.0,0.0,,ja,2015-10-18,0.6,7.0,1
tt5125894,0.0,8600190.0,PG-13,en,2019-05-09,9.505,6.6,166
tt5125930,0.0,0.0,,es,2016-09-22,6.817,6.4,61
tt5126042,0.0,0.0,,ja,2017-01-28,1.845,8.0,3
tt5126178,0.0,0.0,PG,en,2017-09-05,1.485,0.0,0
tt5126236,0.0,0.0,,en,,0.6,0.0,0
tt5126274,0.0,0.0,,pt,2018-08-09,5.176,6.4,92
tt5126540,0.0,0.0,,fr,2021-05-24,2.29,3.8,4
tt5126654,0.0,3774.0,,en,2016-11-10,2.857,4.3,7
tt5126730,0.0,0.0,NR,en,2017-07-15,0.6,0.0,0
tt5126792,0.0,3963300.0,,de,2016-02-11,2.705,4.2,19
tt5126922,0.0,0.0,R,en,2017-12-08,10.543,6.9,169
tt5126986,0.0,0.0,,en,2016-06-19,1.127,0.5,1
tt5127000,0.0,0.0,,de,2015-10-24,0.906,7.5,2
tt5127192,0.0,0.0,,en,2016-01-09,2.423,5.3,9
tt5127252,0.0,0.0,,sv,2016-03-17,0.6,0.0,0
tt5127300,0.0,0.0,NR,en,2016-02-02,2.49,3.9,19
tt5127396,0.0,0.0,,en,2018-01-05,0.6,0.0,0
tt5127398,0.0,0.0,,pl,2016-02-05,5.71,6.6,85
tt5127646,0.0,0.0,,en,2015-11-11,0.6,0.0,0
tt5127758,0.0,0.0,,ru,2016-06-18,0.6,8.2,5
tt5127772,0.0,0.0,,pl,2016-12-09,0.6,0.0,0
tt5128232,0.0,0.0,,cs,2015-10-28,0.6,0.0,0
tt5128266,0.0,0.0,,ta,2015-10-21,1.545,4.6,15
tt5128268,0.0,0.0,,cs,2015-12-03,0.6,0.0,0
tt5128292,0.0,0.0,,en,2017-03-07,1.547,0.0,0
tt5128328,0.0,0.0,,ta,2015-10-21,2.634,6.4,34
tt5128388,0.0,0.0,,ru,2015-01-24,1.798,5.5,2
tt5128662,0.0,0.0,,cs,2016-11-24,0.6,0.0,0
tt5128712,0.0,0.0,,cn,2016-04-23,2.215,6.4,15
tt5128826,0.0,0.0,,en,2016-03-13,4.586,4.6,36
tt5128850,0.0,0.0,,cs,2015-11-04,0.6,0.0,0
tt5129042,0.0,0.0,,en,2015-08-16,2.239,0.0,0
tt5129156,0.0,0.0,,en,2016-01-01,3.08,3.7,18
tt5129304,0.0,0.0,,cs,2016-02-24,0.6,0.0,0
tt5129332,0.0,0.0,,cs,2016-03-09,0.628,0.0,0
tt5129510,0.0,17355.0,,fr,2016-11-02,4.757,6.1,60
tt5129674,0.0,0.0,,en,2016-11-25,5.217,7.2,37
tt5129682,0.0,81757.0,,en,2016-10-21,9.808,5.9,426
tt5129768,0.0,0.0,,ru,2015-01-28,0.6,0.0,0
tt5129780,0.0,0.0,,ru,2014-12-13,0.6,0.0,0
tt5129794,0.0,0.0,,sk,2016-05-19,0.847,0.0,0
tt5129818,0.0,0.0,,de,2016-03-10,3.934,7.4,78
tt5130230,0.0,0.0,,en,2015-11-13,0.6,10.0,1
tt5130274,0.0,0.0,,en,2017-01-01,2.162,5.8,6
tt5130442,0.0,0.0,,en,2018-07-06,3.024,7.1,12
tt5130486,0.0,0.0,,pl,2014-06-15,0.6,0.0,0
tt5130574,0.0,0.0,,ar,2015-11-01,0.6,6.3,3
tt5130764,0.0,0.0,NR,en,2017-06-01,2.017,8.0,1
tt5131124,0.0,0.0,,zh,2016-02-13,1.278,6.3,11
tt5131284,0.0,0.0,,id,2016-11-17,0.6,0.0,0
tt5131516,0.0,0.0,,en,2015-09-23,0.97,7.0,3
tt5131842,0.0,0.0,,en,2016-10-28,1.506,7.0,5
tt5131890,0.0,0.0,,es,2016-06-07,0.6,0.0,0
tt5131906,0.0,0.0,,en,2016-05-23,7.218,5.3,72
tt5131960,0.0,0.0,NR,en,2016-11-04,4.19,6.9,12
tt5132082,8000.0,0.0,,en,2019-07-02,0.6,0.0,0
tt5132230,0.0,0.0,,en,2016-05-21,0.6,7.0,3
tt5132264,0.0,0.0,,no,2019-11-05,0.723,0.0,0
tt5132392,0.0,0.0,,en,2018-11-16,1.526,5.5,8
tt5132448,0.0,0.0,,ka,2016-07-05,0.6,8.0,5
tt5132502,0.0,0.0,,en,,0.6,9.0,1
tt5132628,0.0,0.0,,en,2017-06-07,0.689,5.0,3
tt5132636,0.0,0.0,,en,2015-11-01,0.6,0.0,0
tt5132688,0.0,0.0,,he,2015-05-07,0.6,0.0,0
tt5132734,0.0,0.0,,en,2016-04-16,1.4,1.0,1
tt5133038,0.0,0.0,,el,2015-11-06,0.6,0.0,0
tt5133062,0.0,0.0,NR,en,2019-11-27,0.6,0.0,0
tt5133128,0.0,0.0,,ja,2016-12-03,1.565,6.2,13
tt5133308,0.0,0.0,R,es,2016-04-21,25.765,7.1,303
tt5133392,1200000.0,16410.0,,ru,2016-11-24,2.324,6.3,20
tt5134254,0.0,0.0,,en,2021-05-21,2.485,5.3,17
tt5134588,0.0,0.0,,en,2016-05-05,1.4,7.9,9
tt5134866,0.0,0.0,,en,2016-01-01,0.847,0.0,0
tt5134870,0.0,0.0,,en,2017-08-17,1.4,6.2,9
tt5134902,0.0,0.0,,en,2016-09-15,0.848,0.0,0
tt5134906,0.0,0.0,,fr,2019-02-24,0.695,5.7,3
tt5134976,0.0,0.0,,ro,2016-02-15,1.87,7.3,4
tt5135100,0.0,0.0,,de,2018-05-31,0.6,6.6,4
tt5135206,0.0,0.0,,en,2017-07-14,1.4,0.0,0
tt5135216,0.0,0.0,,en,2016-02-06,0.6,0.0,0
tt5135256,0.0,0.0,,en,2016-03-01,1.4,0.0,0
tt5135434,0.0,0.0,,de,2016-10-15,1.449,6.8,9
tt5135436,120.0,0.0,,es,2016-12-11,0.6,5.7,3
tt5135810,0.0,0.0,,cs,2016-09-15,0.998,2.0,1
tt5135854,0.0,0.0,,pt,2016-11-02,0.6,5.5,1
tt5135976,0.0,0.0,,en,2022-06-11,2.766,0.0,0
tt5136060,0.0,0.0,,es,2016-09-29,1.628,4.1,10
tt5136076,0.0,0.0,,en,2015-01-01,0.6,0.0,0
tt5136090,0.0,0.0,,es,2015-10-18,0.84,8.5,6
tt5136156,0.0,0.0,,en,2016-05-22,1.441,10.0,1
tt5136164,0.0,0.0,,it,2015-11-19,1.457,7.0,11
tt5136384,0.0,0.0,,en,,0.6,0.0,0
tt5136558,0.0,0.0,,en,2016-10-16,0.6,0.0,0
tt5136682,0.0,0.0,,es,2016-03-09,0.631,6.0,1
tt5136686,0.0,0.0,,en,2017-03-12,1.195,5.5,2
tt5136698,0.0,0.0,NR,en,2016-08-20,2.167,8.0,3
tt5136700,0.0,0.0,,en,2015-11-03,3.749,7.3,11
tt5136898,0.0,0.0,,en,2017-06-16,0.6,0.0,0
tt5137118,0.0,0.0,,da,2017-02-01,0.6,5.5,2
tt5137124,0.0,0.0,,en,2015-09-03,0.6,0.0,0
tt5137222,0.0,0.0,,fr,2016-12-14,4.138,6.7,79
tt5137242,0.0,0.0,,fr,2017-11-15,3.763,6.7,60
tt5137294,0.0,0.0,,es,2017-05-01,0.629,5.0,1
tt5137502,0.0,0.0,,de,2015-11-12,0.6,0.0,0
tt5137556,0.0,0.0,,sv,2015-11-13,0.6,5.7,3
tt5138210,0.0,0.0,,en,2016-01-08,0.877,4.0,1
tt5138280,0.0,0.0,,pl,2015-04-24,1.218,6.0,1
tt5138376,0.0,0.0,,en,2016-05-01,0.6,0.0,0
tt5138760,0.0,0.0,,en,2015-06-15,1.48,6.0,1
tt5138766,0.0,0.0,NR,en,2019-05-17,0.6,0.0,0
tt5138866,0.0,0.0,,en,2016-03-12,1.797,3.8,9
tt5138974,0.0,0.0,,es,2015-10-24,2.181,7.3,8
tt5139800,0.0,0.0,,en,2016-05-06,0.84,6.3,3
tt5139926,10000.0,0.0,,en,2018-12-14,0.6,3.0,1
tt5140182,0.0,0.0,,en,2017-01-19,1.499,6.0,11
tt5140248,0.0,0.0,,pt,2016-05-05,2.542,7.7,16
tt5140848,0.0,0.0,,da,2015-11-03,0.6,1.0,1
tt5140878,15000000.0,306516000.0,R,en,2017-08-03,58.354,6.6,4721
tt5141494,0.0,0.0,,fr,2016-11-09,2.111,6.0,29
tt5141686,0.0,0.0,,en,2015-09-24,2.361,6.6,23
tt5142216,1200.0,4300.0,,en,2016-10-26,1.4,10.0,1
tt5142434,0.0,0.0,,da,2015-11-05,0.6,8.0,2
tt5142610,0.0,0.0,,zh,2015-11-19,0.6,8.5,6
tt5142688,0.0,0.0,,en,2015-01-01,0.6,0.0,0
tt5142750,0.0,0.0,,en,2016-10-14,3.905,7.7,14
tt5142898,2000000.0,0.0,,en,2016-06-06,0.6,0.0,0
tt5143016,0.0,0.0,,he,2016-06-09,0.6,0.0,0
tt5143226,0.0,6158.0,NR,en,2017-06-20,10.018,5.5,360
tt5143270,0.0,0.0,,en,2015-11-14,2.095,2.0,2
tt5143700,12500000.0,0.0,,fr,2015-11-12,6.679,5.9,59
tt5143704,0.0,0.0,,en,2016-06-06,3.168,6.3,24
tt5143744,0.0,0.0,,en,2016-07-11,0.657,6.0,2
tt5143750,0.0,0.0,,en,2015-04-05,0.6,0.0,0
tt5143770,0.0,0.0,,en,2017-03-03,1.864,6.6,5
tt5143826,0.0,0.0,,he,2016-10-28,0.6,5.8,3
tt5143858,0.0,0.0,,ko,2018-04-12,0.84,6.0,1
tt5143890,0.0,0.0,R,en,2017-09-15,5.497,5.8,38
tt5143968,0.0,0.0,,en,2016-06-06,0.643,5.0,1
tt5144174,0.0,17424400.0,R,en,2020-12-11,15.89,6.8,330
tt5144236,0.0,0.0,,en,2015-07-10,1.866,1.0,2
tt5144260,0.0,0.0,,en,2015-06-19,0.6,0.0,0
tt5144348,0.0,0.0,,en,2016-04-16,3.233,5.7,10
tt5144786,0.0,0.0,,en,2015-09-15,0.6,0.0,0
tt5145334,0.0,0.0,,en,2015-10-09,0.6,0.0,0
tt5145366,0.0,0.0,,de,2019-03-28,0.6,0.0,0
tt5145662,0.0,0.0,,en,2018-05-25,3.758,5.7,11
tt5145840,0.0,0.0,,ja,2016-08-01,3.217,4.6,8
tt5145974,0.0,0.0,,en,2000-01-01,1.4,5.5,2
tt5146068,0.0,0.0,,pl,2016-11-04,2.371,6.7,35
tt5146612,500000.0,0.0,,en,2019-02-08,1.698,0.0,0
tt5147042,0.0,0.0,,en,2016-04-01,1.541,6.7,11
tt5147214,0.0,0.0,,id,2016-09-24,21.447,6.5,351
tt5147818,0.0,0.0,,en,2016-01-01,0.687,3.3,3
tt5147930,0.0,0.0,,zh,2013-05-01,0.6,0.0,0
tt5148460,0.0,0.0,,ja,2016-07-09,1.657,5.5,2
tt5149030,0.0,0.0,,es,2015-10-31,0.768,5.4,5
tt5149490,0.0,0.0,,en,2019-07-19,3.431,5.5,45
tt5149530,0.0,0.0,,es,2015-08-11,1.4,2.0,1
tt5149620,0.0,0.0,,ja,2021-03-20,0.6,0.0,0
tt5150228,3.0,0.0,,en,2018-06-05,1.719,5.3,3
tt5151200,0.0,0.0,,en,2015-11-05,0.6,0.0,0
tt5151378,0.0,0.0,,en,2017-11-10,0.6,0.0,0
tt5151558,0.0,0.0,,de,2015-10-14,2.316,6.7,15
tt5151568,0.0,0.0,,ja,2017-11-05,0.6,5.8,5
tt5151570,0.0,0.0,PG,en,2022-07-15,3.905,0.0,0
tt5151594,0.0,0.0,,ta,2016-04-01,0.7,4.3,3
tt5151716,0.0,0.0,,en,2016-07-15,9.002,6.6,92
tt5152170,0.0,0.0,,es,2015-10-31,0.6,0.0,0
tt5152606,0.0,0.0,NR,en,2017-05-01,2.765,3.7,6
tt5152640,0.0,350000.0,,en,2016-06-04,3.661,4.3,37
tt5152796,0.0,0.0,,en,2017-12-31,2.181,0.0,0
tt5152882,0.0,0.0,,en,2018-06-08,1.006,6.0,2
tt5152918,0.0,0.0,,it,2015-06-26,0.6,0.0,0
tt5153236,0.0,6335170.0,PG-13,en,2017-06-23,9.018,6.0,159
tt5153260,0.0,0.0,,es,2015-12-03,2.366,4.7,10
tt5153276,0.0,0.0,NR,en,2015-10-20,0.6,0.0,0
tt5153288,0.0,0.0,R,en,2018-01-18,10.032,6.2,161
tt5153588,0.0,0.0,,en,2019-12-03,2.055,4.0,4
tt5153860,2000000.0,0.0,R,en,2017-03-16,7.251,6.5,68
tt5153952,0.0,0.0,,en,2018-05-04,1.708,0.0,0
tt5154076,0.0,0.0,,fr,2017-05-03,1.4,6.0,4
tt5154092,0.0,0.0,,fr,2016-05-14,0.987,5.9,9
tt5154096,0.0,0.0,,hi,2015-10-30,0.6,0.0,0
tt5154162,0.0,0.0,,af,2016-06-05,1.318,8.9,4
tt5154280,0.0,0.0,,en,2017-02-03,1.178,0.0,0
tt5154288,0.0,0.0,,en,2017-02-10,5.22,5.6,176
tt5154468,0.0,0.0,,en,2015-01-01,0.6,5.0,1
tt5154896,0.0,0.0,,de,2016-02-25,7.775,7.0,229
tt5155046,0.0,0.0,,en,2020-08-28,0.6,0.0,0
tt5155110,0.0,0.0,,ru,2014-12-13,0.6,0.0,0
tt5155176,0.0,0.0,,en,2008-04-20,0.622,6.0,1
tt5155340,0.0,0.0,,pt,2016-10-10,0.6,6.5,4
tt5155360,0.0,0.0,,en,2019-09-27,1.93,4.0,2
tt5155780,0.0,0.0,,en,2017-03-31,14.355,6.3,1082
tt5156274,0.0,0.0,,en,2017-04-22,1.722,6.5,17
tt5156532,0.0,0.0,,en,2017-10-24,2.555,6.3,4
tt5156538,0.0,0.0,,en,2015-10-24,0.6,0.0,0
tt5156638,0.0,0.0,,ko,2012-06-21,0.6,5.0,1
tt5156746,6500000.0,6900000.0,,hi,2016-11-18,2.984,6.6,32
tt5156910,0.0,0.0,,en,2016-01-01,5.027,4.4,22
tt5156940,0.0,0.0,,en,2016-11-13,1.163,7.0,5
tt5157018,0.0,5000.0,,zh,2015-11-27,1.673,5.4,28
tt5157030,0.0,0.0,,cn,2015-11-26,3.544,5.6,54
tt5157052,0.0,0.0,,en,2017-05-29,4.236,4.3,70
tt5157326,1800000.0,0.0,,de,2017-08-24,5.433,6.6,75
tt5157426,0.0,0.0,,en,2020-08-17,2.057,6.5,2
tt5157456,0.0,29161300.0,,ru,2016-12-29,15.053,4.9,125
tt5157682,6600000.0,0.0,,fr,2017-01-25,10.28,6.8,733
tt5158306,0.0,0.0,,en,2017-08-11,8.533,7.0,1
tt5158522,1282540.0,0.0,,en,2017-05-12,3.257,6.2,46
tt5159352,0.0,0.0,,ko,2016-04-14,0.6,0.0,0
tt5159408,0.0,0.0,,ta,2017-07-28,1.231,6.9,8
tt5159414,0.0,0.0,,en,2017-09-14,15.499,4.4,584
tt5159580,0.0,0.0,,en,2013-11-08,1.4,0.0,0
tt5160154,0.0,0.0,,en,2016-03-16,6.652,6.7,96
tt5160614,0.0,0.0,,en,2018-10-26,5.138,6.2,25
tt5160740,0.0,0.0,,it,2015-06-04,0.6,0.0,0
tt5160748,0.0,0.0,,en,,0.84,0.0,0
tt5160928,0.0,0.0,R,en,2016-10-21,6.807,6.4,95
tt5160938,0.0,678102.0,,en,2018-09-14,8.989,6.2,191
tt5160954,0.0,0.0,NR,en,2017-08-20,0.981,3.5,4
tt5161080,0.0,0.0,NR,en,2019-08-05,1.875,7.0,3
tt5161088,0.0,0.0,,en,2015-10-06,0.6,0.0,0
tt5161376,0.0,0.0,NR,en,2018-02-13,4.53,4.7,33
tt5161392,0.0,0.0,,en,2015-11-27,1.037,7.0,4
tt5161502,0.0,0.0,,en,2015-11-11,4.652,7.4,25
tt5161588,0.0,0.0,,en,2017-10-13,0.6,0.0,0
