title,author,scipt date,script type,movie url,script url
Game 6,Don DeLillo,2004-05,Revised draft,https://imsdb.com/Movie%20Scripts/Game%206%20Script.html,https://imsdb.com/scripts/Game-6.html
"Game, The","John Brancato,Michael Ferris,Larry Gross,Andrew Kevin Walker",1996-02,Draft,https://imsdb.com/Movie%20Scripts/Game%2C%20The%20Script.html,"https://imsdb.com/scripts/Game,-The.html"
Gamer,"Mark Neveldine,Brian Taylor",2007-09,Draft,https://imsdb.com/Movie%20Scripts/Gamer%20Script.html,https://imsdb.com/scripts/Gamer.html
Gandhi,John Briley,Undated,Final draft,https://imsdb.com/Movie%20Scripts/Gandhi%20Script.html,https://imsdb.com/scripts/Gandhi.html
Gang Related,Jim Kouf,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Gang%20Related%20Script.html,https://imsdb.com/scripts/Gang-Related.html
Gangs of New York,"Jay Cocks,Steven Zaillian,Kenneth Lonergan",2002,Draft,https://imsdb.com/Movie%20Scripts/Gangs%20of%20New%20York%20Script.html,https://imsdb.com/scripts/Gangs-of-New-York.html
Garden State,Zach Braff,Undated,Draft,https://imsdb.com/Movie%20Scripts/Garden%20State%20Script.html,https://imsdb.com/scripts/Garden-State.html
Gattaca,Andrew Niccol,Undated,Draft,https://imsdb.com/Movie%20Scripts/Gattaca%20Script.html,https://imsdb.com/scripts/Gattaca.html
Get Carter,"Mike Hodges,Ted Lewis",Undated,Revised draft,https://imsdb.com/Movie%20Scripts/Get%20Carter%20Script.html,https://imsdb.com/scripts/Get-Carter.html
Get Low,Mitchell,Undated,Draft,https://imsdb.com/Movie%20Scripts/Get%20Low%20Script.html,https://imsdb.com/scripts/Get-Low.html
Get on Up,"Steven Baigelman,Jez Butterworth,John-Henry Butterworth",Undated,Draft,https://imsdb.com/Movie%20Scripts/Get%20on%20Up%20Script.html,https://imsdb.com/scripts/Get-on-Up.html
Get Out,Jordan Peele,Undated,Draft,https://imsdb.com/Movie%20Scripts/Get%20Out%20Script.html,https://imsdb.com/scripts/Get-Out.html
Get Shorty,Scott Frank,Undated,Draft,https://imsdb.com/Movie%20Scripts/Get%20Shorty%20Script.html,https://imsdb.com/scripts/Get-Shorty.html
"Getaway, The",Walter Hill,1972-02,Draft,https://imsdb.com/Movie%20Scripts/Getaway%2C%20The%20Script.html,"https://imsdb.com/scripts/Getaway,-The.html"
Ghost,Bruce Joel Rubin,1990,Draft,https://imsdb.com/Movie%20Scripts/Ghost%20Script.html,https://imsdb.com/scripts/Ghost.html
"Ghost and the Darkness, The",William Goldman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Ghost%20and%20the%20Darkness%2C%20The%20Script.html,"https://imsdb.com/scripts/Ghost-and-the-Darkness,-The.html"
Ghost Rider,David S. Goyer,2001-04,First draft,https://imsdb.com/Movie%20Scripts/Ghost%20Rider%20Script.html,https://imsdb.com/scripts/Ghost-Rider.html
Ghost Ship,Mark Hanlon,Undated,Draft,https://imsdb.com/Movie%20Scripts/Ghost%20Ship%20Script.html,https://imsdb.com/scripts/Ghost-Ship.html
Ghost World,"Daniel Clowes,Terry Zwigoff",Undated,Draft,https://imsdb.com/Movie%20Scripts/Ghost%20World%20Script.html,https://imsdb.com/scripts/Ghost-World.html
Ghostbusters,"Dan Aykroyd,Harold Ramis",1988-05,Draft,https://imsdb.com/Movie%20Scripts/Ghostbusters%20Script.html,https://imsdb.com/scripts/Ghostbusters.html
Ghostbusters 2,"Dan Aykroyd,Harold Ramis",1989-02,Draft,https://imsdb.com/Movie%20Scripts/Ghostbusters%202%20Script.html,https://imsdb.com/scripts/Ghostbusters-2.html
Ginger Snaps,Karen Walton,1996-07,Draft,https://imsdb.com/Movie%20Scripts/Ginger%20Snaps%20Script.html,https://imsdb.com/scripts/Ginger-Snaps.html
"Girl with the Dragon Tattoo, The",Steven Zaillian,Undated,Draft,https://imsdb.com/Movie%20Scripts/Girl%20with%20the%20Dragon%20Tattoo%2C%20The%20Script.html,"https://imsdb.com/scripts/Girl-with-the-Dragon-Tattoo,-The.html"
Gladiator,"David Franzoni,John Logan",1998-10,Draft,https://imsdb.com/Movie%20Scripts/Gladiator%20Script.html,https://imsdb.com/scripts/Gladiator.html
Glengarry Glen Gross,David Mamet,Undated,Draft,https://imsdb.com/Movie%20Scripts/Glengarry%20Glen%20Gross%20Script.html,https://imsdb.com/scripts/Glengarry-Glen-Gross.html
Go,John August,1997-04,Draft,https://imsdb.com/Movie%20Scripts/Go%20Script.html,https://imsdb.com/scripts/Go.html
Godfather,"Mario Puzo,Francis Ford Coppola",1971-03,Draft,https://imsdb.com/Movie%20Scripts/Godfather%20Script.html,https://imsdb.com/scripts/Godfather.html
Godfather Part II,"Mario Puzo,Francis Ford Coppola",1973-09,Draft,https://imsdb.com/Movie%20Scripts/Godfather%20Part%20II%20Script.html,https://imsdb.com/scripts/Godfather-Part-II.html
"Godfather Part III, The","Mario Puzo,Francis Ford Coppola",1979-03,First draft,https://imsdb.com/Movie%20Scripts/Godfather%20Part%20III%2C%20The%20Script.html,"https://imsdb.com/scripts/Godfather-Part-III,-The.html"
Gods and Monsters,Bill Condon,1997-05,Draft,https://imsdb.com/Movie%20Scripts/Gods%20and%20Monsters%20Script.html,https://imsdb.com/scripts/Gods-and-Monsters.html
Godzilla,"Dean Devlin,Roland Emmerich",1996-19,Godzilla,https://imsdb.com/Movie%20Scripts/Godzilla%20Script.html,https://imsdb.com/scripts/Godzilla.html
Gone Baby Gone,"Ben Affleck,Aaron Stockard",Undated,Draft,https://imsdb.com/Movie%20Scripts/Gone%20Baby%20Gone%20Script.html,https://imsdb.com/scripts/Gone-Baby-Gone.html
Gone in 60 Seconds,Scott Rosenberg,1999-04,Draft,https://imsdb.com/Movie%20Scripts/Gone%20in%2060%20Seconds%20Script.html,https://imsdb.com/scripts/Gone-in-60-Seconds.html
"Good Girl, The",Mike White,Undated,Transcript,https://imsdb.com/Movie%20Scripts/Good%20Girl%2C%20The%20Script.html,"https://imsdb.com/scripts/Good-Girl,-The.html"
Good Will Hunting,"Matt Damon,Ben Affleck",Undated,Draft,https://imsdb.com/Movie%20Scripts/Good%20Will%20Hunting%20Script.html,https://imsdb.com/scripts/Good-Will-Hunting.html
Goodfellas,Nicholas Pileggi,1989-01,Shooting draft,https://imsdb.com/Movie%20Scripts/Goodfellas%20Script.html,https://imsdb.com/scripts/Goodfellas.html
Gothika,Sebastian Gutierrez,2002-12,Revised second draft,https://imsdb.com/Movie%20Scripts/Gothika%20Script.html,https://imsdb.com/scripts/Gothika.html
Grabbers,Kevin Lehane,2011-01,Production draft,https://imsdb.com/Movie%20Scripts/Grabbers%20Script.html,https://imsdb.com/scripts/Grabbers.html
"Graduate, The",Buck Henry,1967-03,Draft,https://imsdb.com/Movie%20Scripts/Graduate%2C%20The%20Script.html,"https://imsdb.com/scripts/Graduate,-The.html"
Gran Torino,Nick Schenk,Undated,Draft,https://imsdb.com/Movie%20Scripts/Gran%20Torino%20Script.html,https://imsdb.com/scripts/Gran-Torino.html
Grand Hotel,Bela Balazs,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Grand%20Hotel%20Script.html,https://imsdb.com/scripts/Grand-Hotel.html
Grand Theft Parsons,Jeremy Drysdale,2003-06,Draft,https://imsdb.com/Movie%20Scripts/Grand%20Theft%20Parsons%20Script.html,https://imsdb.com/scripts/Grand-Theft-Parsons.html
"Grapes of Wrath, The",Nunnally Johnson,Undated,Draft,https://imsdb.com/Movie%20Scripts/Grapes%20of%20Wrath%2C%20The%20Script.html,"https://imsdb.com/scripts/Grapes-of-Wrath,-The.html"
Gravity,"Alfonso Cuaron,Jonas Cuaron",2012-05,Draft,https://imsdb.com/Movie%20Scripts/Gravity%20Script.html,https://imsdb.com/scripts/Gravity.html
"Great Gatsby, The","Baz Luhrmann,Craig Pearce",Undated,Draft,https://imsdb.com/Movie%20Scripts/Great%20Gatsby%2C%20The%20Script.html,"https://imsdb.com/scripts/Great-Gatsby,-The.html"
"Green Mile, The","Stephen King,Frank Darabont",1997-11,Draft,https://imsdb.com/Movie%20Scripts/Green%20Mile%2C%20The%20Script.html,"https://imsdb.com/scripts/Green-Mile,-The.html"
Gremlins,Chris Columbus,1982-04,Second draft,https://imsdb.com/Movie%20Scripts/Gremlins%20Script.html,https://imsdb.com/scripts/Gremlins.html
Gremlins 2,Charlie Haas,1989-02,Third draft,https://imsdb.com/Movie%20Scripts/Gremlins%202%20Script.html,https://imsdb.com/scripts/Gremlins-2.html
"Grifters, The",Donald E. Westlake,1989-03,Draft,https://imsdb.com/Movie%20Scripts/Grifters%2C%20The%20Script.html,"https://imsdb.com/scripts/Grifters,-The.html"
Grosse Point Blank,"Tom Jankiewicz, D.V. deVincentis, S.K. Boatman,John Cusack",1994-05,Draft,https://imsdb.com/Movie%20Scripts/Grosse%20Point%20Blank%20Script.html,https://imsdb.com/scripts/Grosse-Point-Blank.html
Groundhog Day,Danny Rubin,1992-01,Draft,https://imsdb.com/Movie%20Scripts/Groundhog%20Day%20Script.html,https://imsdb.com/scripts/Groundhog-Day.html
"Grudge, The",Stephen Susco,2004-01,Draft,https://imsdb.com/Movie%20Scripts/Grudge%2C%20The%20Script.html,"https://imsdb.com/scripts/Grudge,-The.html"
Guardians of the Galaxy Vol 2,James Gunn,Undated,Draft,https://imsdb.com/Movie%20Scripts/Guardians%20of%20the%20Galaxy%20Vol%202%20Script.html,https://imsdb.com/scripts/Guardians-of-the-Galaxy-Vol-2.html
Hackers,Rafael Moreu,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hackers%20Script.html,https://imsdb.com/scripts/Hackers.html
Hall Pass,"Farrelly,Kevin Barnett,Pete Jones",2009-09,Draft,https://imsdb.com/Movie%20Scripts/Hall%20Pass%20Script.html,https://imsdb.com/scripts/Hall-Pass.html
Halloween,"Jeff Fradley,Danny McBride,David Gordon Green",Undated,Draft,https://imsdb.com/Movie%20Scripts/Halloween%20Script.html,https://imsdb.com/scripts/Halloween.html
Halloween: The Curse of Michael Myers,Daniel Farrands,Undated,Draft,https://imsdb.com/Movie%20Scripts/Halloween%3A%20The%20Curse%20of%20Michael%20Myers%20Script.html,https://imsdb.com/scripts/Halloween:-The-Curse-of-Michael-Myers.html
Hancock,"Vincent Ngo,Vince Gilligan",Undated,Draft,https://imsdb.com/Movie%20Scripts/Hancock%20Script.html,https://imsdb.com/scripts/Hancock.html
"Hangover, The","Jon Lucas,Scott Moore",2007-09,Draft,https://imsdb.com/Movie%20Scripts/Hangover%2C%20The%20Script.html,"https://imsdb.com/scripts/Hangover,-The.html"
Hanna,Seth Lochead,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hanna%20Script.html,https://imsdb.com/scripts/Hanna.html
Hannah and Her Sisters,Woody Allen,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hannah%20and%20Her%20Sisters%20Script.html,https://imsdb.com/scripts/Hannah-and-Her-Sisters.html
Hannibal,Steven Zaillian,2000-02,Draft,https://imsdb.com/Movie%20Scripts/Hannibal%20Script.html,https://imsdb.com/scripts/Hannibal.html
"Happy Birthday, Wanda June",Kurt Vonnegut Jr.,Undated,Draft,https://imsdb.com/Movie%20Scripts/Happy%20Birthday%2C%20Wanda%20June%20Script.html,"https://imsdb.com/scripts/Happy-Birthday,-Wanda-June.html"
Happy Feet,"George Miller,John Collee",Undated,Early draft,https://imsdb.com/Movie%20Scripts/Happy%20Feet%20Script.html,https://imsdb.com/scripts/Happy-Feet.html
Hard Rain,Graham Yost,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Hard%20Rain%20Script.html,https://imsdb.com/scripts/Hard-Rain.html
Hard to Kill,"Steven Pressfield,Ronald Shusett,Steven Seagal",1990-02,Draft,https://imsdb.com/Movie%20Scripts/Hard%20to%20Kill%20Script.html,https://imsdb.com/scripts/Hard-to-Kill.html
Harold and Kumar Go to White Castle,"Jon Hurwitz,Hayden Schlossberg",2003-05,Draft,https://imsdb.com/Movie%20Scripts/Harold%20and%20Kumar%20Go%20to%20White%20Castle%20Script.html,https://imsdb.com/scripts/Harold-and-Kumar-Go-to-White-Castle.html
Harry Potter and the Chamber of Secrets,"J.K. Rowling,Steven Kloves",Undated,Draft,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Chamber%20of%20Secrets%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Chamber-of-Secrets.html
Harry Potter and the Deathly Hallows Part 1,Steve Kloves,Undated,Draft,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Deathly%20Hallows%20Part%201%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Deathly-Hallows-Part-1.html
Harry Potter and the Goblet of Fire,"Steven Kloves,J.K. Rowling",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Goblet%20of%20Fire%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Goblet-of-Fire.html
Harry Potter and the Half-Blood Prince,"Steve Kloves,J.K. Rowling",2007-11,Draft,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Half-Blood%20Prince%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Half-Blood-Prince.html
Harry Potter and the Prisoner of Azkaban,"J.K. Rowling,Steven Kloves",2003-02,Full Tan Draft,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Prisoner%20of%20Azkaban%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Prisoner-of-Azkaban.html
Harry Potter and the Sorcerer's Stone,"J.K. Rowling,Steven Kloves",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Harry%20Potter%20and%20the%20Sorcerer%27s%20Stone%20Script.html,https://imsdb.com/scripts/Harry-Potter-and-the-Sorcerer's-Stone.html
"Haunting, The","David Self,Michael Tolkin",1998-11,Draft,https://imsdb.com/Movie%20Scripts/Haunting%2C%20The%20Script.html,"https://imsdb.com/scripts/Haunting,-The.html"
He's Just Not That Into You,"Kohn,Marc Silverstein",2007-07,Draft,https://imsdb.com/Movie%20Scripts/He%27s%20Just%20Not%20That%20Into%20You%20Script.html,https://imsdb.com/scripts/He's-Just-Not-That-Into-You.html
Heat,Michael Mann,1994-03,Draft,https://imsdb.com/Movie%20Scripts/Heat%20Script.html,https://imsdb.com/scripts/Heat.html
Heathers,Daniel Waters,1988-02,Draft,https://imsdb.com/Movie%20Scripts/Heathers%20Script.html,https://imsdb.com/scripts/Heathers.html
Heavenly Creatures,"Fran Walsh,Peter Jackson",1994,Draft,https://imsdb.com/Movie%20Scripts/Heavenly%20Creatures%20Script.html,https://imsdb.com/scripts/Heavenly-Creatures.html
Heavy Metal,"Dan Goldberg,Len Blum",1980-07,Draft,https://imsdb.com/Movie%20Scripts/Heavy%20Metal%20Script.html,https://imsdb.com/scripts/Heavy-Metal.html
"Hebrew Hammer, The",Jonathan Kesselman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hebrew%20Hammer%2C%20The%20Script.html,"https://imsdb.com/scripts/Hebrew-Hammer,-The.html"
Heist,David Mamet,1999-03,Draft,https://imsdb.com/Movie%20Scripts/Heist%20Script.html,https://imsdb.com/scripts/Heist.html
Hellbound: Hellraiser II,"Peter Atkins,Clive Barker",2000-03,Draft,https://imsdb.com/Movie%20Scripts/Hellbound%3A%20Hellraiser%20II%20Script.html,https://imsdb.com/scripts/Hellbound:-Hellraiser-II.html
Hellboy,"Mike Mignola,Guillermo del Toro,Peter Briggs",2003-06,Production Draft,https://imsdb.com/Movie%20Scripts/Hellboy%20Script.html,https://imsdb.com/scripts/Hellboy.html
Hellboy 2: The Golden Army,Guillermo del Toro,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hellboy%202%3A%20The%20Golden%20Army%20Script.html,https://imsdb.com/scripts/Hellboy-2:-The-Golden-Army.html
Hellraiser,Clive Barker,1986-11,Draft,https://imsdb.com/Movie%20Scripts/Hellraiser%20Script.html,https://imsdb.com/scripts/Hellraiser.html
Hellraiser 3: Hell on Earth,"Peter Atkins,Tony Randel",1991-07,Draft,https://imsdb.com/Movie%20Scripts/Hellraiser%203%3A%20Hell%20on%20Earth%20Script.html,https://imsdb.com/scripts/Hellraiser-3:-Hell-on-Earth.html
Hellraiser: Deader,"Clive Barker,Neal Marshall Stevens,Tim Day",2002-08,Draft,https://imsdb.com/Movie%20Scripts/Hellraiser%3A%20Deader%20Script.html,https://imsdb.com/scripts/Hellraiser:-Deader.html
Hellraiser: Hellseeker,"Carl Dupre,Clive Barker",2000-10,Draft,https://imsdb.com/Movie%20Scripts/Hellraiser%3A%20Hellseeker%20Script.html,https://imsdb.com/scripts/Hellraiser:-Hellseeker.html
"Help, The","Tate Taylor,Kathryn Stockett",2009-11,Second draft,https://imsdb.com/Movie%20Scripts/Help%2C%20The%20Script.html,"https://imsdb.com/scripts/Help,-The.html"
Henry Fool,Hal Hartley,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Henry%20Fool%20Script.html,https://imsdb.com/scripts/Henry-Fool.html
Henry's Crime,Sacha Gervasi,Undated,Draft,https://imsdb.com/Movie%20Scripts/Henry%27s%20Crime%20Script.html,https://imsdb.com/scripts/Henry's-Crime.html
Her,Spike Jonze,Undated,Draft,https://imsdb.com/Movie%20Scripts/Her%20Script.html,https://imsdb.com/scripts/Her.html
Hesher,"Spencer Susser,David Michod",2008-07,Draft,https://imsdb.com/Movie%20Scripts/Hesher%20Script.html,https://imsdb.com/scripts/Hesher.html
High Fidelity,",D.V. DeVincentis",1998-09,Draft,https://imsdb.com/Movie%20Scripts/High%20Fidelity%20Script.html,https://imsdb.com/scripts/High-Fidelity.html
Highlander,Gregory Widen,1986,Draft,https://imsdb.com/Movie%20Scripts/Highlander%20Script.html,https://imsdb.com/scripts/Highlander.html
Highlander: Endgame,"Gillian Horvath,William N. Panzer,Joel Soisson",1999-09,Draft,https://imsdb.com/Movie%20Scripts/Highlander%3A%20Endgame%20Script.html,https://imsdb.com/scripts/Highlander:-Endgame.html
"Hills Have Eyes, The","Alexandre Aja,Gregory Levasseur",2005-02,Draft,https://imsdb.com/Movie%20Scripts/Hills%20Have%20Eyes%2C%20The%20Script.html,"https://imsdb.com/scripts/Hills-Have-Eyes,-The.html"
His Girl Friday,"Ben Hecht,Charles MacArthur",Undated,Shooting Draft,https://imsdb.com/Movie%20Scripts/His%20Girl%20Friday%20Script.html,https://imsdb.com/scripts/His-Girl-Friday.html
Hitchcock,"John J. McLaughlin,Stephen Rebello",Undated,Draft,https://imsdb.com/Movie%20Scripts/Hitchcock%20Script.html,https://imsdb.com/scripts/Hitchcock.html
"Hitchhiker's Guide to the Galaxy, The",Douglas Adams,2003-08,Draft,https://imsdb.com/Movie%20Scripts/Hitchhiker%27s%20Guide%20to%20the%20Galaxy%2C%20The%20Script.html,"https://imsdb.com/scripts/Hitchhiker's-Guide-to-the-Galaxy,-The.html"
Hollow Man,"Gary Scott Thompson,Andrew W. Marlowe",1998-06,Draft,https://imsdb.com/Movie%20Scripts/Hollow%20Man%20Script.html,https://imsdb.com/scripts/Hollow-Man.html
Honeydripper,John Sayles,2006-06,Draft,https://imsdb.com/Movie%20Scripts/Honeydripper%20Script.html,https://imsdb.com/scripts/Honeydripper.html
Horrible Bosses,Michael Markowitz,2010-04,Draft,https://imsdb.com/Movie%20Scripts/Horrible%20Bosses%20Script.html,https://imsdb.com/scripts/Horrible-Bosses.html
"Horse Whisperer, The",Eric Roth,1997-01,Draft,https://imsdb.com/Movie%20Scripts/Horse%20Whisperer%2C%20The%20Script.html,"https://imsdb.com/scripts/Horse-Whisperer,-The.html"
"Hospital, The",Paddy Chayefsky,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Hospital%2C%20The%20Script.html,"https://imsdb.com/scripts/Hospital,-The.html"
Hostage,Robert Crais,2002-03,Early draft,https://imsdb.com/Movie%20Scripts/Hostage%20Script.html,https://imsdb.com/scripts/Hostage.html
Hot Tub Time Machine,Josh Heald,Undated,Draft,https://imsdb.com/Movie%20Scripts/Hot%20Tub%20Time%20Machine%20Script.html,https://imsdb.com/scripts/Hot-Tub-Time-Machine.html
Hotel Rwanda,"Keir Pearson,Terry George",Undated,Draft,https://imsdb.com/Movie%20Scripts/Hotel%20Rwanda%20Script.html,https://imsdb.com/scripts/Hotel-Rwanda.html
House of 1000 Corpses,Rob Zombie,2000-03,Draft,https://imsdb.com/Movie%20Scripts/House%20of%201000%20Corpses%20Script.html,https://imsdb.com/scripts/House-of-1000-Corpses.html
How to Lose Friends & Alienate People,Peter Straughan,2007-09,Shooting script,https://imsdb.com/Movie%20Scripts/How%20to%20Lose%20Friends%20%26%20Alienate%20People%20Script.html,https://imsdb.com/scripts/How-to-Lose-Friends-&-Alienate-People.html
How to Train Your Dragon,"Dean DeBlois,Chris Sanders",Undated,Final draft,https://imsdb.com/Movie%20Scripts/How%20to%20Train%20Your%20Dragon%20Script.html,https://imsdb.com/scripts/How-to-Train-Your-Dragon.html
How to Train Your Dragon 2,"Dean DeBlois,Cressida Cowell",2014-05,Final draft,https://imsdb.com/Movie%20Scripts/How%20to%20Train%20Your%20Dragon%202%20Script.html,https://imsdb.com/scripts/How-to-Train-Your-Dragon-2.html
Hudson Hawk,"Steven E. De Souza,Daniel Waters",1990-06,Draft,https://imsdb.com/Movie%20Scripts/Hudson%20Hawk%20Script.html,https://imsdb.com/scripts/Hudson-Hawk.html
"Hudsucker Proxy, The","Joel Coen,Ethan Coen,Sam Raimi",1992-09,Draft,https://imsdb.com/Movie%20Scripts/Hudsucker%20Proxy%2C%20The%20Script.html,"https://imsdb.com/scripts/Hudsucker-Proxy,-The.html"
Human Nature,Charlie Kaufman,2001,Draft,https://imsdb.com/Movie%20Scripts/Human%20Nature%20Script.html,https://imsdb.com/scripts/Human-Nature.html
